time,pitch,Name:2,Name:3,Name:4,Name:5,Name:6,Name:7,Name:8,Name:9,Name:10
738,1.582739,0.187524,9.693827,1.622262,-0.376275,-3.982608,25.152140,25.152140,54.914410,-57.714527
739,1.222047,0.186627,9.758428,0.833943,-0.482805,-3.167655,23.729198,23.729198,53.098351,-58.228477
740,1.492117,0.401068,9.400428,0.186242,-0.622358,-2.650986,22.811907,22.811907,51.557228,-58.740688
741,0.958257,0.333775,9.480282,-0.185546,-0.783218,-2.604113,22.168396,22.168396,50.094643,-59.284222
742,1.068618,0.881094,9.063064,-0.222832,-0.917446,-2.885352,21.636436,21.636436,48.477329,-59.835491
743,0.804828,0.158812,9.218287,-0.194069,-0.722496,-3.113325,20.967543,20.967543,46.753841,-60.455231
744,0.679214,-0.131895,9.887631,-0.067298,-0.346447,-3.162329,20.083664,20.083664,45.036732,-61.182697
745,1.332408,-0.333775,11.360009,0.256552,-0.115277,-2.790540,19.067518,19.067518,43.495972,-61.862350
746,0.948387,-0.602051,10.706815,0.777482,-0.428474,-2.062943,18.401243,18.401243,42.233551,-61.963722
747,1.180773,-0.077163,10.254604,0.735935,-0.710778,-1.250121,18.263269,18.263269,41.270508,-61.621815
748,0.570647,0.195599,10.434950,0.195830,-1.264733,-0.456475,18.647842,18.647842,40.617561,-61.133633
749,0.235078,0.442341,10.158599,0.219266,-1.177378,-0.101731,19.397303,19.397303,40.163090,-60.525799
750,0.897244,0.265584,9.571801,0.351363,-1.118787,-0.082555,20.109217,20.109217,39.805660,-59.898121
751,0.827259,-0.314035,9.695621,0.343906,-0.994147,-0.103861,20.743950,20.743950,39.456642,-59.287594
752,0.312241,-0.427985,10.076950,0.261878,-0.846071,-0.038878,21.286762,21.286762,39.164131,-58.774235
753,0.157915,-0.334672,10.197181,0.223528,-0.664970,0.162463,21.780376,21.780376,38.981632,-58.325733
754,-0.439650,0.045759,9.972869,0.240572,-0.571224,0.347825,22.269651,22.269651,38.932991,-57.889122
755,-0.304166,-0.351720,10.239351,0.432326,-0.461499,0.640781,22.780949,22.780949,39.023952,-57.363674
756,0.135484,-0.610126,9.760222,0.388649,-0.394385,1.456799,23.479437,23.479437,39.404156,-56.658554
757,-0.419013,-0.364281,9.932493,0.136173,-0.345381,2.124740,24.469744,24.469744,40.182209,-55.878696
758,-0.765349,-0.327494,10.326384,-0.311251,-0.132322,2.759657,25.676298,25.676298,41.300743,-55.170155
759,-0.220722,0.150737,10.200769,-0.448675,0.053040,3.485124,27.093348,27.093348,42.767250,-54.448509
760,-1.142192,0.101389,10.547106,-0.300598,0.017885,3.799387,28.777348,28.777348,44.495510,-53.469559
761,-0.140867,0.978893,9.586157,-0.075821,0.010428,4.320317,30.809223,30.809223,46.384624,-52.111523
762,0.309549,0.200983,10.087716,0.694389,-0.723562,4.046535,33.264954,33.264954,48.070976,-50.106213
763,0.440547,0.555394,9.415681,0.793461,-0.728888,4.108323,36.092896,36.092896,49.572468,-47.512997
764,-0.238667,-0.034993,9.806879,0.618753,-0.794937,3.699249,38.983128,38.983128,50.846596,-44.851677
765,-0.152532,-0.341850,10.130784,0.172393,-0.348577,3.707771,41.756462,41.756462,52.077049,-42.473408
766,-0.004486,-0.545524,9.753942,0.240572,-0.302769,3.815366,44.594322,44.594322,53.372894,-40.092041
767,-0.139970,-0.246742,9.225465,0.313013,-0.493458,3.818562,47.747738,47.747738,54.584373,-37.346588
768,-0.215339,-0.223414,8.963470,0.307686,-0.793871,3.480863,51.097958,51.097958,55.483952,-34.410992
769,-0.247639,-0.082546,9.197650,0.064798,-0.853528,3.013197,54.299957,54.299957,56.092953,-31.645639
770,-0.464772,-0.293399,9.419270,-0.082213,-0.773631,2.472027,57.137985,57.137985,56.476757,-29.292362
771,0.572442,0.096902,9.832002,0.021121,-0.736345,1.910615,59.457458,59.457458,56.681404,-27.365505
772,-0.005383,1.306388,10.351506,0.631536,-0.841810,1.265045,61.208843,61.208843,56.716976,-25.691893
773,-0.836232,-0.873916,9.210212,0.775351,-0.895074,0.362739,62.353226,62.353226,56.434990,-24.280420
774,-0.156120,-0.286221,9.849050,0.430195,-0.802394,0.156071,62.892582,62.892582,56.024017,-23.534956
775,-0.939415,-0.396582,9.832002,0.512223,-0.809851,0.201879,63.378391,63.378391,55.657936,-22.869423
776,-1.460714,-0.619098,9.453365,0.532464,-1.015453,0.121982,63.921036,63.921036,55.210613,-22.126715
777,-1.476864,-1.134117,9.793421,0.702911,-1.312671,0.081500,64.436317,64.436317,54.605839,-21.356333
778,-1.702970,-0.738432,10.224097,0.611296,-1.668480,0.403220,65.192322,65.192322,53.846264,-20.371624
779,-1.550438,-0.681008,9.914549,-0.017229,-1.326520,0.162463,66.015617,66.015617,53.072205,-19.556377
780,-1.711942,-1.019269,9.273019,-0.230289,-0.915315,-0.052727,66.375336,66.375336,52.466347,-19.325331
781,-1.742448,-0.654091,9.773681,-0.434826,-0.608510,-0.076164,66.543037,66.543037,52.105392,-19.450270
782,-1.666183,-0.506046,9.663320,-0.206852,-0.394385,-0.189085,66.578415,66.578415,51.823761,-19.596331
783,-1.587225,-0.607434,9.610383,-0.075821,-0.198370,-0.243415,66.440262,66.440262,51.638462,-19.778185
784,-1.529801,-0.536552,9.826618,0.008338,-0.036445,-0.216783,66.281189,66.281189,51.542740,-19.919735
785,-1.440077,-0.567956,9.690237,0.054145,0.024277,-0.224240,66.090759,66.090759,51.500614,-20.047663
786,-1.800769,-0.471950,9.809571,0.075451,0.084999,-0.216783,65.885086,65.885086,51.489075,-20.170252
787,-1.554027,-0.575134,9.554753,0.092496,0.149982,-0.194412,65.675339,65.675339,51.510181,-20.286690
788,-1.493014,-0.468361,9.669600,0.148957,0.293797,-0.317986,65.361931,65.361931,51.586639,-20.458445
789,-1.362017,-0.455800,9.632813,0.162806,0.361976,-0.483107,64.883850,64.883850,51.682526,-20.739258
790,-1.467891,-0.165093,9.964794,0.120194,0.352388,-0.613073,64.273537,64.273537,51.761200,-21.144482
791,-1.336894,-0.069088,9.786242,0.128716,0.291666,-0.820806,63.539707,63.539707,51.767475,-21.645731
792,-1.389831,0.270070,9.985431,0.211809,0.357715,-1.090326,62.587631,62.587631,51.727116,-22.296869
793,-1.078488,-0.741124,10.633241,0.419542,0.410980,-1.409915,61.341984,61.341984,51.647564,-23.079496
794,-1.269601,-0.798547,10.009656,-0.065168,0.867992,-1.356651,59.944698,59.944698,51.706203,-24.101395
795,-0.957360,-0.752788,9.859817,-0.276097,1.070398,-1.518576,58.334911,58.334911,51.871185,-25.487696
796,-1.630293,-2.296945,9.568213,-0.369843,1.004350,-1.744419,56.500267,56.500267,51.981628,-27.120403
797,-1.916514,-2.678274,9.589746,-0.394345,0.787029,-1.833904,54.628685,54.628685,51.929661,-28.832518
798,-2.024183,-0.506943,9.855330,-0.286750,0.687957,-1.560122,52.939590,52.939590,51.826191,-30.367405
799,-0.820081,1.112583,9.753044,-0.035340,0.468506,-1.428025,51.492664,51.492664,51.664314,-31.576614
800,-0.008972,0.588592,10.147832,-0.314447,0.355584,-1.291667,50.268661,50.268661,51.440495,-32.635624
801,-0.317624,0.303269,10.790258,-0.807680,0.333213,-1.298059,49.116810,49.116810,51.191757,-33.877296
802,-0.303269,0.571545,10.730144,-1.373353,0.496203,-1.288472,47.926422,47.926422,50.969860,-35.471966
803,-0.049348,0.638838,10.398163,-1.722770,0.760397,-1.277819,46.638531,46.638531,50.833302,-37.385952
804,0.351720,0.379534,10.207948,-1.866585,1.130055,-1.292733,45.168694,45.168694,50.806091,-39.574226
805,0.703439,0.293399,10.739116,-1.537408,1.617961,-1.245860,43.446331,43.446331,50.943794,-41.885834
806,0.673830,0.081649,10.386498,-0.901426,1.997207,-1.083935,41.508331,41.508331,51.263683,-44.053947
807,0.935826,-0.278146,9.946849,-0.534964,2.148479,-0.727060,39.540928,39.540928,51.740097,-45.960873
808,1.161931,-0.590387,9.492844,-0.412455,2.100541,-0.174171,37.826920,37.826920,52.410297,-47.577694
809,1.187054,-0.712412,9.071139,-0.454001,1.922636,0.284972,36.475426,36.475426,53.209072,-48.893013
810,1.136808,-0.643324,8.794787,-0.433761,1.609439,0.520403,35.457294,35.457294,54.042377,-49.968067
811,0.497073,-0.443239,8.379364,-0.310186,1.180124,0.541709,34.761574,34.761574,54.773037,-50.744926
812,0.049348,-0.328391,7.983679,-0.053450,0.739091,0.520403,34.382023,34.382023,55.323582,-51.139221
813,0.716898,-0.351720,7.815894,0.174524,0.487681,0.591778,34.278942,34.278942,55.773727,-51.168900
814,0.085238,-0.201880,9.002949,0.093561,0.064758,0.668479,34.430580,34.430580,56.170372,-50.915840
815,-0.596667,-0.286221,8.341680,0.167067,-0.470021,1.015766,35.287075,35.287075,56.418991,-50.141529
816,-1.618629,-0.592181,8.588422,0.119129,-0.670297,1.248000,36.567368,36.567368,56.670437,-48.990738
817,3.544115,0.480923,8.329118,-0.012968,-0.312357,1.504737,37.923702,37.923702,57.089382,-47.834145
818,0.197394,3.554882,13.624653,0.519680,0.560121,1.563328,38.842033,38.842033,57.795998,-46.890141
819,-0.337364,0.769836,9.980047,1.818277,-2.434428,1.832848,41.823174,41.823174,57.616257,-43.409790
820,0.034993,2.383080,11.474856,1.402811,-2.582505,1.514325,44.805492,44.805492,57.172867,-39.958443
821,-0.465670,2.413587,11.702756,1.321849,-1.723876,0.865559,47.167355,47.167355,56.646942,-37.175762
822,0.199188,1.082974,11.115958,0.632602,-0.960058,0.125177,48.329700,48.329700,56.221542,-35.677250
823,-0.414527,0.654091,10.515702,0.303425,-0.568028,-0.211456,48.677048,48.677048,55.867809,-35.143726
824,0.279043,0.553600,9.641787,-0.109910,-0.342185,-0.717472,48.514137,48.514137,55.483150,-35.274857
825,1.659902,0.583209,8.244777,0.382257,-0.769369,-0.736648,48.214508,48.214508,54.987305,-35.452637
826,2.130955,0.912497,7.125914,0.781743,-1.882605,-0.678056,48.444237,48.444237,54.121792,-34.904903
827,0.484512,1.126042,5.781842,1.710682,-3.500791,-0.641836,49.473572,49.473572,52.593361,-33.360565
828,0.296091,0.941209,1.823200,-0.604208,0.389674,-1.081804,49.595402,49.595402,51.690861,-33.153801
829,-0.321213,-0.576928,6.784961,-0.093931,0.080738,-1.930846,48.479427,48.479427,50.903606,-33.979523
830,-1.581841,-0.182141,9.195856,-0.007642,0.000840,-2.111946,46.884624,46.884624,50.200893,-35.235500
831,-2.400128,0.569750,9.704594,-0.048123,0.033864,-2.011808,45.430199,45.430199,49.528446,-36.378876
832,-1.917411,-2.263747,9.493741,0.301294,0.249054,-1.267166,44.189934,44.189934,49.052513,-37.203152
833,-2.009827,0.738432,9.843666,-0.227093,-0.153628,-0.574723,43.524166,43.524166,48.699081,-37.714245
834,-0.601154,0.746507,10.121812,-0.057711,-0.041772,-0.031421,43.551945,43.551945,48.598186,-37.820442
835,-1.327921,-0.636146,9.641787,0.029644,0.029603,0.000538,43.511139,43.511139,48.625744,-37.806923
836,-0.876608,0.309549,10.041059,-0.035340,-0.025792,-0.006919,43.537853,43.537853,48.598774,-37.832207
837,-1.119761,-0.349028,9.701901,0.086104,0.073280,0.015452,43.517372,43.517372,48.624454,-37.809025
838,-0.897244,-0.036787,9.801496,0.000881,-0.007682,0.001603,43.517796,43.517796,48.629902,-37.796989
839,-1.047981,-0.184832,9.751250,0.007272,-0.007682,0.010125,43.521370,43.521370,48.634647,-37.786327
840,-1.022858,-0.001794,9.793421,-0.036405,-0.020466,-0.006919,43.529266,43.529266,48.627747,-37.791115
841,-1.083871,-0.055629,9.819441,-0.018295,-0.000225,-0.000528,43.532288,43.532288,48.622215,-37.803349
842,-1.026447,-0.008972,9.847255,-0.001250,-0.003421,-0.002658,43.534592,43.534592,48.617844,-37.807587
843,-1.069515,-0.047554,9.747661,0.012599,0.013624,0.004799,43.533401,43.533401,48.621689,-37.805534
844,-1.032728,-0.038582,9.825721,0.011534,0.007232,0.002668,43.530109,43.530109,48.627071,-37.800285
845,-0.969024,-0.122025,9.865200,0.001946,0.009363,-0.009050,43.527386,43.527386,48.629051,-37.798534
846,-1.041700,-0.096005,9.776373,-0.016164,0.001906,0.004799,43.528591,43.528591,48.630119,-37.800526
847,-1.035420,-0.041273,9.826618,-0.018295,0.001906,-0.001593,43.530037,43.530037,48.626842,-37.809299
848,-1.081179,-0.043965,9.810468,-0.005511,0.001906,-0.002658,43.531796,43.531796,48.624519,-37.812599
849,-1.023756,-0.082546,9.854433,0.008338,0.004036,0.005864,43.533390,43.533390,48.624241,-37.811375
850,-1.031831,-0.038582,9.784448,0.008338,0.009363,0.006929,43.531513,43.531513,48.627899,-37.808628
851,-1.011194,-0.057424,9.822132,0.007272,0.001906,-0.002658,43.532322,43.532322,48.626915,-37.802410
852,-1.056954,-0.067293,9.823030,-0.001250,-0.002356,-0.000528,43.532452,43.532452,48.627892,-37.802658
853,-1.037214,-0.088827,9.794317,-0.003381,0.004036,-0.003723,43.534153,43.534153,48.625977,-37.806473
854,-1.044392,-0.040376,9.807776,-0.014034,-0.006617,-0.002658,43.535133,43.535133,48.623703,-37.808907
855,-1.041700,-0.072677,9.843666,-0.001250,0.001906,-0.003723,43.534813,43.534813,48.624447,-37.811913
856,-1.015680,-0.072677,9.797009,0.007272,0.009363,-0.001593,43.534950,43.534950,48.625439,-37.809975
857,-0.985174,-0.056526,9.761120,0.004076,0.000840,0.002668,43.534718,43.534718,48.625923,-37.806473
858,-1.068618,-0.127409,9.856228,-0.003381,-0.000225,-0.010115,43.534821,43.534821,48.625969,-37.807381
859,-1.071310,-0.057424,9.865200,-0.004446,0.004036,-0.002658,43.533932,43.533932,48.625042,-37.810345
860,-1.021961,-0.060115,9.777270,-0.002315,-0.006617,-0.000528,43.533119,43.533119,48.624462,-37.812782
861,-0.996838,0.006281,9.774578,-0.006577,-0.004486,0.000538,43.533100,43.533100,48.625370,-37.813141
862,-1.032728,-0.034095,9.794317,0.006207,-0.002356,-0.002658,43.532906,43.532906,48.625408,-37.811188
863,-1.012989,-0.078060,9.830208,0.006207,0.005101,0.009060,43.535217,43.535217,48.626129,-37.807236
864,-1.023756,-0.026020,9.797009,-0.004446,-0.000225,-0.003723,43.535633,43.535633,48.624332,-37.806938
865,-0.983380,-0.123820,9.828413,-0.007642,0.002971,0.000538,43.535198,43.535198,48.624416,-37.808472
866,-1.032728,-0.016150,9.802393,-0.004446,-0.005552,0.002668,43.536724,43.536724,48.622257,-37.810604
867,-1.014783,-0.072677,9.802393,-0.000185,-0.008747,-0.006919,43.536469,43.536469,48.621956,-37.810646
868,-0.979791,-0.097800,9.815851,-0.002315,0.010428,0.006929,43.535675,43.535675,48.622929,-37.812321
869,-1.034523,-0.046657,9.764709,-0.000185,0.004036,-0.003723,43.534229,43.534229,48.622482,-37.810608
870,-1.056954,-0.014356,9.794317,0.000881,0.000840,0.000538,43.533844,43.533844,48.622131,-37.812222
871,-1.049776,-0.056526,9.828413,-0.004446,-0.002356,-0.005854,43.532883,43.532883,48.623009,-37.813263
872,-0.981585,-0.067293,9.817646,0.001946,0.002971,-0.000528,43.532391,43.532391,48.621983,-37.814014
873,-1.018372,-0.056526,9.774578,-0.009772,0.004036,-0.003723,43.530434,43.530434,48.623886,-37.818958
874,-1.038112,-0.022431,9.825721,0.004076,-0.003421,-0.000528,43.530567,43.530567,48.624874,-37.818359
875,-1.026447,-0.040376,9.806879,0.008338,-0.008747,-0.006919,43.530579,43.530579,48.623032,-37.817272
876,-0.960051,-0.070882,9.801496,-0.007642,0.002971,-0.002658,43.530483,43.530483,48.623585,-37.816219
877,-1.010297,-0.051143,9.773681,-0.002315,0.001906,0.005864,43.531399,43.531399,48.623123,-37.816860
878,-1.039009,-0.037684,9.814057,-0.002315,-0.000225,0.001603,43.530930,43.530930,48.624420,-37.818542
879,-1.024653,-0.067293,9.773681,-0.001250,-0.004486,-0.002658,43.531605,43.531605,48.624138,-37.817772
880,-1.037214,-0.023328,9.825721,-0.006577,0.005101,0.006929,43.530289,43.530289,48.626534,-37.819103
881,-1.038112,-0.044862,9.806879,0.001946,-0.000225,-0.005854,43.527584,43.527584,48.626514,-37.820744
882,-1.026447,-0.062807,9.786242,0.001946,-0.004486,0.002668,43.528091,43.528091,48.627380,-37.817802
883,-1.056056,-0.074471,9.814955,0.000881,-0.000225,-0.004789,43.525478,43.525478,48.629124,-37.820496
884,-1.038112,-0.011664,9.831104,-0.002315,0.000840,-0.004789,43.525486,43.525486,48.628807,-37.820583
885,-1.024653,-0.052937,9.770092,-0.007642,0.002971,-0.002658,43.525448,43.525448,48.628166,-37.822803
886,-1.028242,-0.081649,9.761120,-0.004446,-0.002356,-0.002658,43.523945,43.523945,48.628929,-37.823666
887,-1.052467,-0.055629,9.826618,-0.000185,-0.002356,0.001603,43.525101,43.525101,48.627659,-37.823990
888,-1.033625,-0.075369,9.786242,0.000881,0.000840,0.001603,43.528130,43.528130,48.628601,-37.821960
889,-1.070412,-0.105875,9.796112,-0.008707,0.011493,-0.000528,43.524414,43.524414,48.631618,-37.827026
890,-1.061440,-0.075369,9.825721,-0.001250,0.000840,0.006929,43.528111,43.528111,48.629036,-37.824131
891,-0.984277,-0.056526,9.805084,0.003011,0.001906,0.005864,43.526173,43.526173,48.630333,-37.826626
892,-1.030934,-0.116642,9.766503,-0.004446,0.001906,-0.002658,43.523693,43.523693,48.632133,-37.830311
893,-1.013886,0.010767,9.801496,-0.001250,0.012559,0.003734,43.523129,43.523129,48.633686,-37.833138
894,-1.000427,-0.051143,9.814057,-0.001250,-0.002356,-0.002658,43.522213,43.522213,48.633984,-37.833942
895,-1.061440,-0.025123,9.797907,0.004076,0.004036,0.007995,43.522381,43.522381,48.634510,-37.833042
896,-1.059645,-0.052937,9.901090,0.000881,0.000840,-0.000528,43.520802,43.520802,48.633389,-37.835442
897,-1.058748,-0.047554,9.809571,0.005142,-0.009813,-0.004789,43.521511,43.521511,48.632511,-37.834774
898,-1.030934,-0.066396,9.832899,0.001946,-0.002356,0.000538,43.523537,43.523537,48.630917,-37.833366
899,-1.044392,-0.057424,9.807776,0.001946,-0.004486,-0.002658,43.525917,43.525917,48.629051,-37.832561
900,-0.984277,-0.051143,9.810468,-0.006577,0.004036,-0.001593,43.522068,43.522068,48.630611,-37.836411
901,-1.012989,-0.057424,9.806879,-0.000185,0.002971,-0.006919,43.522423,43.522423,48.632175,-37.837944
902,-0.994147,-0.058321,9.754839,0.000881,-0.000225,-0.003723,43.524479,43.524479,48.630756,-37.836506
903,-1.011194,-0.050246,9.749455,-0.001250,0.001906,-0.006919,43.522820,43.522820,48.630669,-37.836273
904,-1.015680,-0.035890,9.840077,0.000881,0.001906,0.003734,43.520451,43.520451,48.630222,-37.837086
905,-1.012092,-0.030506,9.809571,-0.004446,-0.002356,0.007995,43.525372,43.525372,48.627960,-37.833733
906,-1.027345,-0.041273,9.824824,0.001946,0.000840,0.005864,43.522442,43.522442,48.628765,-37.833378
907,-0.982482,0.020637,9.798804,-0.003381,-0.001290,-0.000528,43.522949,43.522949,48.628239,-37.836254
908,-1.004016,-0.012561,9.850844,-0.006577,0.006167,0.004799,43.523369,43.523369,48.627972,-37.834938
909,-1.049776,-0.081649,9.796112,0.003011,-0.004486,-0.002658,43.523033,43.523033,48.628563,-37.835556
910,-1.082974,-0.044862,9.788037,-0.004446,0.007232,-0.003723,43.522842,43.522842,48.627846,-37.836178
911,-1.014783,-0.078957,9.766503,0.005142,0.007232,-0.000528,43.523277,43.523277,48.629139,-37.836670
912,-1.058748,-0.044862,9.781756,-0.006577,0.001906,0.002668,43.522404,43.522404,48.628994,-37.838646
913,-1.022858,-0.079855,9.771887,-0.003381,0.006167,0.001603,43.520836,43.520836,48.628643,-37.840168
914,-1.006708,-0.110361,9.849947,0.003011,-0.009813,-0.001593,43.523319,43.523319,48.628063,-37.836967
915,-1.048878,-0.102286,9.790729,0.004076,0.000840,-0.000528,43.519855,43.519855,48.628899,-37.840279
916,-1.018372,-0.081649,9.814955,-0.005511,0.000840,0.000538,43.519676,43.519676,48.626793,-37.841743
917,-1.068618,-0.081649,9.831104,-0.003381,0.002971,-0.007985,43.517921,43.517921,48.626183,-37.841824
918,-1.061440,-0.029609,9.786242,-0.000185,0.002971,-0.000528,43.517544,43.517544,48.627224,-37.840290
919,-1.003119,-0.058321,9.788935,-0.004446,-0.007682,-0.006919,43.517380,43.517380,48.625893,-37.841621
920,-1.036317,0.021534,9.805084,-0.001250,0.001906,-0.006919,43.516853,43.516853,48.625469,-37.842632
921,-1.014783,-0.064602,9.772784,0.003011,-0.000225,-0.002658,43.516068,43.516068,48.627979,-37.844028
922,-1.026447,-0.083444,9.800598,0.000881,0.009363,-0.001593,43.513062,43.513062,48.627655,-37.847008
923,-0.987866,-0.096005,9.801496,0.003011,0.002971,0.005864,43.511143,43.511143,48.628971,-37.849155
924,-1.012092,-0.009870,9.816749,0.000881,0.005101,-0.004789,43.509315,43.509315,48.628643,-37.851734
925,-1.040803,-0.080752,9.813160,-0.003381,0.001906,0.000538,43.507793,43.507793,48.631390,-37.854309
926,-1.035420,-0.070882,9.814057,0.003011,0.000840,-0.001593,43.507118,43.507118,48.630119,-37.855190
927,-0.977996,-0.051143,9.848152,-0.002315,0.006167,0.002668,43.506603,43.506603,48.630455,-37.855679
928,-0.979791,-0.050246,9.798804,0.001946,-0.002356,0.001603,43.506119,43.506119,48.630348,-37.855762
929,-1.082077,-0.047554,9.797907,-0.009772,0.002971,0.000538,43.505325,43.505325,48.631317,-37.857685
930,-1.018372,-0.029609,9.822132,-0.001250,0.006167,0.000538,43.505943,43.505943,48.632092,-37.858177
931,-1.059645,-0.026917,9.865200,-0.003381,-0.009813,0.000538,43.507523,43.507523,48.630268,-37.858307
932,-1.042598,-0.061910,9.777270,0.003011,0.004036,-0.009050,43.506550,43.506550,48.630989,-37.858406
933,-1.038112,-0.069088,9.828413,-0.003381,0.000840,-0.001593,43.505527,43.505527,48.631390,-37.859676
934,-1.020167,-0.063704,9.807776,0.000881,0.004036,-0.000528,43.501427,43.501427,48.633125,-37.862228
935,-1.074001,-0.041273,9.767401,-0.002315,0.006167,0.003734,43.499504,43.499504,48.633671,-37.864395
936,-1.032728,-0.042170,9.812263,-0.003381,-0.003421,-0.001593,43.498276,43.498276,48.635185,-37.869053
937,-1.040803,-0.052040,9.797907,-0.003381,-0.000225,0.004799,43.499226,43.499226,48.634899,-37.868820
938,-0.991455,-0.016150,9.810468,0.003011,-0.001290,0.000538,43.498245,43.498245,48.634232,-37.869656
939,-0.979791,-0.017945,9.818543,0.001946,-0.002356,0.005864,43.498688,43.498688,48.634754,-37.868336
940,-1.031831,-0.053835,9.830208,0.000881,-0.003421,-0.003723,43.496960,43.496960,48.633541,-37.869732
941,-1.027345,-0.043965,9.804188,-0.000185,-0.001290,0.000538,43.497421,43.497421,48.634853,-37.868774
942,-0.985174,-0.066396,9.813160,-0.001250,-0.007682,-0.009050,43.498024,43.498024,48.632679,-37.868191
943,-1.077590,-0.110361,9.805982,-0.006577,-0.000225,-0.004789,43.497715,43.497715,48.633427,-37.868519
944,-1.056056,-0.046657,9.833797,-0.000185,-0.006617,-0.009050,43.498158,43.498158,48.632580,-37.867695
945,-0.993249,-0.037684,9.771887,0.001946,-0.003421,0.002668,43.502071,43.502071,48.631954,-37.865704
946,-1.084768,-0.068191,9.845461,-0.000185,0.000840,0.005864,43.500782,43.500782,48.633896,-37.866516
947,-1.014783,-0.078060,9.832002,0.006207,-0.005552,0.005864,43.500259,43.500259,48.635624,-37.867496
948,-1.007605,-0.034993,9.779962,-0.003381,0.000840,-0.000528,43.500530,43.500530,48.635906,-37.867531
949,-1.016578,-0.047554,9.740483,-0.006577,0.006167,0.000538,43.498947,43.498947,48.636940,-37.870033
950,-1.019269,-0.054732,9.787140,0.004076,-0.004486,0.003734,43.497715,43.497715,48.637691,-37.871319
951,-1.021961,-0.082546,9.767401,-0.002315,-0.007682,-0.000528,43.498692,43.498692,48.637569,-37.870087
952,-1.073104,-0.043965,9.794317,-0.004446,-0.003421,0.002668,43.497753,43.497753,48.637070,-37.871147
953,-1.057851,-0.031404,9.823030,-0.001250,-0.000225,-0.000528,43.497974,43.497974,48.636414,-37.870735
954,-1.016578,-0.028712,9.837385,-0.000185,0.000840,0.001603,43.497837,43.497837,48.635880,-37.869873
955,-1.039906,-0.107669,9.788935,-0.011903,0.000840,-0.003723,43.497955,43.497955,48.636848,-37.872551
956,-1.007605,-0.007178,9.830208,-0.008707,0.004036,0.001603,43.497169,43.497169,48.637829,-37.876427
957,-1.016578,-0.027815,9.812263,0.004076,0.004036,0.005864,43.496796,43.496796,48.638245,-37.876446
958,-0.997736,-0.060115,9.841871,-0.001250,0.005101,0.004799,43.497272,43.497272,48.639091,-37.875557
959,-1.043495,-0.024226,9.790729,0.001946,-0.003421,-0.001593,43.498798,43.498798,48.636944,-37.875015
960,-1.029139,-0.058321,9.765606,-0.003381,0.002971,0.001603,43.497234,43.497234,48.637985,-37.876553
961,-1.042598,-0.066396,9.823927,0.000881,-0.001290,0.007995,43.499271,43.499271,48.637177,-37.873684
962,-1.002222,-0.088827,9.802393,0.003011,0.009363,-0.001593,43.501217,43.501217,48.636620,-37.870621
963,-1.014783,-0.048451,9.907371,0.001946,-0.001290,0.006929,43.501148,43.501148,48.635803,-37.869808
964,-1.054262,-0.034095,9.802393,-0.006577,0.001906,-0.000528,43.501904,43.501904,48.634491,-37.871296
965,-1.001325,-0.035890,9.813160,0.011534,-0.004486,0.002668,43.503944,43.503944,48.633675,-37.869026
966,-1.017475,-0.052937,9.825721,-0.001250,-0.002356,0.000538,43.503590,43.503590,48.633488,-37.869282
967,-1.022858,-0.045759,9.802393,-0.002315,0.000840,-0.002658,43.501434,43.501434,48.633457,-37.870426
968,-0.954668,-0.084341,9.864303,-0.004446,0.007232,0.001603,43.501858,43.501858,48.633976,-37.870316
969,-1.048878,-0.060115,9.810468,0.001946,0.004036,-0.012246,43.500648,43.500648,48.632725,-37.869999
970,-1.030934,-0.043068,9.832002,0.004076,-0.004486,-0.003723,43.500816,43.500816,48.632492,-37.869492
971,-1.016578,-0.034993,9.820338,0.008338,-0.005552,0.001603,43.499809,43.499809,48.632278,-37.868916
972,-1.001325,-0.064602,9.768297,0.004076,-0.002356,0.007995,43.498669,43.498669,48.633545,-37.870003
973,-1.078488,-0.052937,9.796112,0.006207,-0.002356,-0.004789,43.499485,43.499485,48.631805,-37.866116
974,-1.018372,-0.013459,9.827516,-0.000185,0.004036,-0.004789,43.498154,43.498154,48.632797,-37.865860
975,-1.009400,-0.050246,9.788935,0.000881,0.002971,-0.002658,43.495552,43.495552,48.633301,-37.867313
976,-0.992352,-0.085238,9.825721,0.003011,-0.003421,-0.000528,43.496620,43.496620,48.632931,-37.866020
977,-0.989660,-0.031404,9.825721,-0.010838,0.007232,-0.000528,43.495712,43.495712,48.632595,-37.866798
978,-1.056056,-0.113053,9.833797,-0.007642,0.000840,0.002668,43.495216,43.495216,48.635887,-37.869354
979,-1.004016,0.006281,9.875967,-0.003381,0.000840,-0.002658,43.494514,43.494514,48.635979,-37.870342
980,-1.049776,-0.089724,9.815851,0.000881,0.006167,-0.001593,43.492542,43.492542,48.637726,-37.871559
981,-0.977099,-0.042170,9.832002,0.004076,0.004036,0.002668,43.490574,43.490574,48.638088,-37.872280
982,-1.028242,-0.052040,9.801496,0.003011,-0.002356,-0.001593,43.489639,43.489639,48.636837,-37.872021
983,-1.009400,-0.061013,9.821235,-0.003381,0.006167,0.001603,43.490974,43.490974,48.638744,-37.870609
984,-1.087460,-0.011664,9.808674,-0.002315,-0.000225,0.001603,43.491089,43.491089,48.638947,-37.869900
985,-1.048878,-0.053835,9.818543,-0.002315,0.001906,-0.000528,43.489292,43.489292,48.638790,-37.870522
