time,accel.x,accel.y,accel.z,rate.x,rate.y,rate.z,yaw,yaw_c,pitch,roll
3708,0.039479,0.034993,9.874172,-0.002315,0.004036,-0.001593,3.691994,3.691994,-9.863880,28.615061
3709,0.064602,0.042170,9.860714,-0.003381,0.000840,0.000538,3.692854,3.692854,-9.864491,28.615414
3710,0.008972,0.088827,9.872378,-0.002315,0.007232,-0.005854,3.692717,3.692717,-9.860816,28.614357
3711,-0.051143,0.008972,9.778168,-0.004446,0.006167,0.006929,3.694161,3.694161,-9.860631,28.612177
3712,0.028712,0.095108,9.884042,-0.003381,0.001906,0.002668,3.692587,3.692587,-9.861317,28.612467
3713,0.047554,0.070882,9.840975,0.003011,0.010428,-0.001593,3.692723,3.692723,-9.859179,28.614527
3714,0.008075,0.019739,9.844563,-0.003381,0.006167,-0.004789,3.691691,3.691691,-9.860153,28.614111
3715,0.019739,0.061910,9.792523,-0.000185,-0.009813,0.000538,3.691756,3.691756,-9.859920,28.614607
3716,0.068191,-0.001794,9.823927,-0.000185,-0.006617,-0.001593,3.693217,3.693217,-9.860717,28.615103
3717,0.042170,0.107669,9.880453,-0.007642,-0.002356,0.004799,3.693792,3.693792,-9.861590,28.615383
3718,0.077163,0.100491,9.915445,-0.002315,-0.007682,0.001603,3.695556,3.695556,-9.863103,28.613993
3719,0.099594,0.078957,9.875070,0.001946,0.007232,-0.002658,3.696954,3.696954,-9.861228,28.613407
3720,0.061013,0.100491,9.869686,0.004076,-0.006617,0.001603,3.696600,3.696600,-9.863267,28.615433
3721,0.030506,0.069985,9.830208,-0.002315,0.000840,0.001603,3.696664,3.696664,-9.863030,28.614586
3722,0.018842,0.105875,9.906473,-0.007642,0.001906,0.001603,3.695714,3.695714,-9.861832,28.612814
3723,0.014356,0.072677,9.885837,0.000881,-0.006617,0.001603,3.695114,3.695114,-9.863040,28.613903
3724,0.031404,0.049348,9.906473,-0.004446,0.002971,-0.004789,3.694256,3.694256,-9.860923,28.613102
3725,0.010767,0.005383,9.851742,-0.006577,0.000840,-0.000528,3.692811,3.692811,-9.861122,28.613853
3726,-0.035890,0.082546,9.838283,-0.001250,0.002971,-0.003723,3.693393,3.693393,-9.861720,28.612913
3727,0.038582,0.023328,9.849947,-0.000185,0.001906,-0.001593,3.693220,3.693220,-9.861911,28.611376
3728,-0.002692,0.021534,9.865200,0.001946,-0.000225,0.000538,3.694082,3.694082,-9.862520,28.611856
3729,0.076266,0.135484,9.837385,-0.004446,-0.003421,0.001603,3.694529,3.694529,-9.862353,28.609364
3730,0.068191,0.072677,9.912754,0.004076,-0.006617,0.005864,3.694826,3.694826,-9.863214,28.609566
3731,0.092416,0.063704,9.907371,-0.005511,-0.000225,-0.000528,3.695156,3.695156,-9.863261,28.608191
3732,0.086135,0.033198,9.850844,-0.000185,-0.003421,-0.004789,3.695227,3.695227,-9.864280,28.610018
3733,0.010767,0.069985,9.820338,0.005142,-0.005552,0.000538,3.694245,3.694245,-9.865422,28.611788
3734,-0.004486,0.052040,9.891220,-0.004446,0.000840,0.002668,3.693707,3.693707,-9.864999,28.610918
3735,0.072677,0.087033,9.809571,-0.000185,-0.000225,-0.001593,3.693803,3.693803,-9.863950,28.609098
3736,0.017945,0.058321,9.909165,0.005142,-0.001290,-0.005854,3.693021,3.693021,-9.862700,28.610826
3737,-0.000897,0.100491,9.796112,-0.005511,-0.003421,-0.004789,3.691766,3.691766,-9.862309,28.610697
3738,0.033198,0.022431,9.893015,0.000881,-0.003421,-0.002658,3.692301,3.692301,-9.862743,28.610861
3739,0.039479,0.014356,9.866097,-0.000185,-0.006617,-0.005854,3.691355,3.691355,-9.864321,28.614689
3740,0.050246,0.056526,9.865200,-0.004446,-0.001290,-0.001593,3.690728,3.690728,-9.864823,28.615297
3741,0.038582,0.051143,9.895706,-0.005511,0.007232,0.002668,3.691770,3.691770,-9.863588,28.612700
3742,0.094211,0.034095,9.857124,-0.008707,-0.004486,-0.000528,3.692591,3.692591,-9.863762,28.612209
3743,0.064602,0.022431,9.906473,-0.000185,0.001906,0.012256,3.692929,3.692929,-9.865063,28.610958
3744,0.044862,0.084341,9.855330,0.003011,-0.001290,-0.002658,3.692567,3.692567,-9.865847,28.610176
3745,0.021534,0.094211,9.852638,-0.004446,0.001906,0.001603,3.693399,3.693399,-9.865745,28.608099
3746,0.009870,0.080752,9.832899,0.001946,-0.000225,-0.004789,3.693365,3.693365,-9.865180,28.608000
3747,0.003589,0.081649,9.822132,0.000881,0.000840,0.004799,3.694553,3.694553,-9.864441,28.606472
3748,-0.001794,0.146251,9.820338,0.008338,-0.003421,-0.010115,3.692371,3.692371,-9.863688,28.607840
3749,0.023328,0.064602,9.835591,0.001946,0.009363,0.001603,3.692918,3.692918,-9.862327,28.605690
3750,-0.017945,0.004486,9.921726,-0.007642,-0.000225,0.001603,3.693506,3.693506,-9.861402,28.604753
3751,0.052937,-0.035890,9.880453,0.005142,-0.001290,0.004799,3.694882,3.694882,-9.860070,28.603437
3752,0.063704,0.000000,9.843666,-0.003381,0.011493,0.000538,3.695683,3.695683,-9.860789,28.603195
3753,0.008972,0.088827,9.902884,-0.005511,0.007232,-0.002658,3.695323,3.695323,-9.860046,28.602179
3754,-0.013459,0.095108,9.919035,-0.000185,0.001906,-0.003723,3.697054,3.697054,-9.859601,28.601896
3755,0.009870,0.087033,9.899295,-0.004446,0.005101,-0.003723,3.698600,3.698600,-9.856698,28.600309
3756,0.003589,0.101389,9.832899,0.000881,0.002971,0.002668,3.698751,3.698751,-9.857065,28.600422
3757,0.048451,0.082546,9.886734,-0.002315,-0.003421,-0.001593,3.700599,3.700599,-9.856406,28.598051
3758,0.042170,0.026917,9.853536,0.001946,0.002971,-0.001593,3.700990,3.700990,-9.854822,28.598734
3759,0.013459,0.084341,9.844563,-0.002315,0.001906,0.003734,3.700491,3.700491,-9.854836,28.599438
3760,0.073574,0.070882,9.864303,-0.005511,0.006167,0.003734,3.701294,3.701294,-9.854029,28.597977
3761,0.044862,0.052040,9.885837,0.001946,-0.005552,-0.000528,3.700284,3.700284,-9.854465,28.599268
3762,0.101389,0.039479,9.823927,0.001946,-0.005552,-0.003723,3.699901,3.699901,-9.855791,28.600319
3763,0.058321,0.071780,9.844563,0.003011,-0.000225,-0.003723,3.700883,3.700883,-9.854665,28.600775
3764,0.115745,0.089724,9.857124,0.004076,-0.004486,0.002668,3.699889,3.699889,-9.856076,28.601446
3765,0.047554,0.093313,9.845461,-0.001250,0.006167,0.003734,3.700801,3.700801,-9.855328,28.601063
3766,0.037684,0.130100,9.840077,0.006207,0.004036,-0.000528,3.700836,3.700836,-9.854385,28.601439
3767,0.078957,0.062807,9.945952,0.007272,0.005101,-0.001593,3.702214,3.702214,-9.853057,28.600857
3768,0.089724,0.017048,9.880453,-0.002315,0.008297,-0.003723,3.701041,3.701041,-9.854787,28.601801
3769,-0.021534,0.035890,9.821235,-0.002315,0.002971,-0.002658,3.700259,3.700259,-9.853541,28.601585
3770,-0.053835,0.062807,9.838283,0.004076,-0.004486,0.000538,3.697873,3.697873,-9.856700,28.602859
3771,-0.021534,0.055629,9.866097,0.005142,0.000840,0.000538,3.697346,3.697346,-9.856008,28.603695
3772,-0.016150,0.074471,9.847255,0.005142,-0.005552,0.004799,3.696382,3.696382,-9.858130,28.607290
3773,0.024226,0.058321,9.831104,0.003011,0.001906,0.002668,3.695066,3.695066,-9.857841,28.608257
3774,0.058321,0.061910,9.846358,-0.003381,-0.006617,0.002668,3.696154,3.696154,-9.858295,28.606869
3775,0.050246,0.061013,9.881351,-0.003381,0.006167,0.006929,3.697999,3.697999,-9.859161,28.606688
3776,0.094211,0.033198,9.869686,0.003011,0.008297,-0.000528,3.697612,3.697612,-9.857714,28.607388
3777,0.015253,0.069985,9.872378,0.004076,-0.003421,-0.003723,3.698336,3.698336,-9.857555,28.609955
3778,0.008075,0.052937,9.887631,0.000881,0.000840,0.004799,3.699401,3.699401,-9.860083,28.610401
3779,-0.019739,0.067293,9.814955,-0.000185,-0.002356,0.003734,3.699156,3.699156,-9.862177,28.610216
3780,0.043965,0.092416,9.839180,0.006207,0.000840,0.003734,3.699030,3.699030,-9.862533,28.611099
3781,-0.017048,0.048451,9.838283,-0.009772,0.000840,0.000538,3.699244,3.699244,-9.861268,28.608040
3782,-0.026917,0.126511,9.922624,0.004076,0.000840,0.002668,3.699877,3.699877,-9.862031,28.608309
3783,-0.024226,0.043068,9.825721,-0.001250,0.006167,0.000538,3.699672,3.699672,-9.863038,28.609573
3784,-0.002692,0.053835,9.858022,-0.005511,-0.004486,0.002668,3.699759,3.699759,-9.860736,28.608723
3785,0.098697,0.009870,9.884042,-0.001250,-0.004486,-0.002658,3.699321,3.699321,-9.860645,28.608938
3786,0.056526,0.041273,9.875070,0.000881,-0.011943,-0.001593,3.697480,3.697480,-9.861046,28.608292
3787,0.016150,0.025123,9.882248,0.005142,0.006167,-0.000528,3.698263,3.698263,-9.860784,28.609392
3788,0.034095,0.004486,9.893911,-0.003381,0.005101,-0.003723,3.700192,3.700192,-9.859475,28.607618
3789,0.049348,0.066396,9.851742,-0.003381,-0.001290,-0.007985,3.699271,3.699271,-9.858987,28.605724
3790,-0.007178,0.035890,9.790729,-0.009772,0.002971,0.002668,3.698842,3.698842,-9.858624,28.604841
3791,-0.037684,0.080752,9.820338,0.010468,-0.003421,0.001603,3.697770,3.697770,-9.859163,28.605162
3792,0.019739,0.075369,9.826618,-0.006577,0.002971,0.004799,3.698102,3.698102,-9.857686,28.603664
3793,0.069088,0.057424,9.830208,-0.003381,0.001906,-0.004789,3.696963,3.696963,-9.857080,28.603388
3794,0.026917,0.066396,9.859817,-0.004446,-0.003421,-0.001593,3.696325,3.696325,-9.857851,28.604116
3795,0.070882,0.059218,9.882248,0.005142,0.005101,0.006929,3.698311,3.698311,-9.857960,28.602942
3796,0.048451,0.069985,9.887631,0.000881,0.001906,-0.000528,3.698316,3.698316,-9.857830,28.601856
3797,0.044862,0.084341,9.829310,-0.001250,0.005101,0.003734,3.697972,3.697972,-9.859594,28.604244
3798,0.079855,0.122922,9.846358,-0.005511,-0.001290,-0.000528,3.698452,3.698452,-9.858613,28.603212
3799,0.008972,0.139970,9.840077,-0.000185,-0.003421,-0.000528,3.697688,3.697688,-9.858347,28.602627
3800,-0.017048,0.093313,9.826618,-0.000185,0.002971,-0.001593,3.697328,3.697328,-9.857604,28.602213
3801,0.015253,0.089724,9.875070,-0.004446,-0.000225,0.000538,3.696712,3.696712,-9.856306,28.602211
3802,-0.013459,0.002692,9.814057,0.001946,-0.003421,-0.009050,3.694443,3.694443,-9.854953,28.604076
3803,0.000897,-0.026917,9.862508,0.008338,0.001906,-0.003723,3.693057,3.693057,-9.855044,28.607008
3804,0.005383,0.006281,9.901987,0.001946,-0.000225,0.003734,3.692430,3.692430,-9.855547,28.606405
3805,0.039479,-0.050246,9.820338,-0.003381,0.001906,0.001603,3.693133,3.693133,-9.855933,28.606909
3806,0.000897,0.049348,9.875967,-0.007642,0.006167,0.003734,3.696053,3.696053,-9.856130,28.604719
3807,-0.083444,0.043965,9.913651,0.001946,-0.002356,-0.003723,3.696006,3.696006,-9.857360,28.604986
3808,-0.007178,0.114847,9.970178,-0.002315,-0.004486,-0.001593,3.696442,3.696442,-9.858991,28.603716
3809,0.086135,0.158812,9.915445,-0.001250,-0.003421,-0.000528,3.697624,3.697624,-9.855472,28.602303
3810,0.072677,0.072677,9.878658,-0.006577,0.005101,-0.000528,3.697108,3.697108,-9.854508,28.600952
3811,0.025123,0.017048,9.868789,0.009403,0.002971,-0.009050,3.694817,3.694817,-9.853699,28.600639
3812,0.009870,0.081649,9.869686,-0.005511,0.002971,-0.000528,3.693383,3.693383,-9.853624,28.601629
3813,0.048451,0.053835,9.853536,-0.004446,-0.001290,0.000538,3.694107,3.694107,-9.853469,28.601284
3814,0.060115,0.018842,9.843666,-0.004446,-0.000225,-0.004789,3.693894,3.693894,-9.853223,28.599873
3815,0.087033,-0.004486,9.882248,0.001946,-0.000225,-0.000528,3.693633,3.693633,-9.852812,28.599447
3816,0.030506,0.006281,9.867891,-0.006577,-0.007682,0.004799,3.694434,3.694434,-9.853530,28.600058
3817,0.090622,0.050246,9.866995,-0.002315,0.002971,-0.001593,3.696784,3.696784,-9.852724,28.599058
3818,0.055629,0.064602,9.892118,0.004076,-0.001290,-0.010115,3.697975,3.697975,-9.850461,28.599356
3819,0.022431,0.123820,9.862508,0.005142,-0.002356,-0.006919,3.697437,3.697437,-9.850039,28.600067
3820,0.016150,0.135484,9.912754,0.003011,0.001906,-0.003723,3.698657,3.698657,-9.848486,28.600002
3821,0.083444,0.079855,9.844563,-0.008707,-0.001290,-0.001593,3.698395,3.698395,-9.848072,28.597502
3822,0.007178,0.057424,9.855330,-0.001250,0.011493,0.001603,3.696468,3.696468,-9.847877,28.598589
3823,0.134587,0.004486,9.936082,0.000881,-0.000225,-0.004789,3.694035,3.694035,-9.849341,28.599745
3824,0.039479,-0.041273,9.900192,0.013664,-0.007682,0.001603,3.693639,3.693639,-9.848168,28.601177
3825,0.002692,-0.037684,9.859817,0.000881,-0.001290,0.003734,3.693777,3.693777,-9.850328,28.601530
3826,0.025123,0.063704,9.859817,0.001946,-0.001290,0.000538,3.693465,3.693465,-9.851278,28.601606
3827,0.009870,0.099594,9.884042,0.001946,0.004036,0.006929,3.695177,3.695177,-9.849852,28.600964
3828,-0.056526,0.119333,9.854433,0.001946,0.005101,0.005864,3.696937,3.696937,-9.848588,28.600065
3829,-0.036787,0.091519,9.896604,-0.004446,0.002971,-0.003723,3.696322,3.696322,-9.847292,28.599819
3830,-0.004486,0.135484,9.899295,-0.000185,0.000840,-0.002658,3.696727,3.696727,-9.843911,28.598434
3831,0.017048,0.067293,9.922624,-0.001250,-0.003421,-0.002658,3.695310,3.695310,-9.844821,28.598082
3832,0.029609,-0.017945,9.875967,0.003011,-0.005552,-0.007985,3.693552,3.693552,-9.843049,28.598400
3833,0.027815,-0.031404,9.828413,-0.001250,-0.001290,0.002668,3.692668,3.692668,-9.844523,28.597601
3834,0.021534,-0.024226,9.868789,-0.002315,-0.002356,0.002668,3.693133,3.693133,-9.845338,28.596802
3835,-0.047554,0.032301,9.797907,0.001946,0.005101,0.007995,3.695325,3.695325,-9.845836,28.598028
3836,-0.016150,0.046657,9.830208,0.010468,0.000840,0.004799,3.697662,3.697662,-9.846826,28.598488
3837,-0.046657,0.109464,9.896604,0.007272,0.000840,0.005864,3.700179,3.700179,-9.847496,28.598557
3838,-0.034993,0.065499,9.972869,0.001946,-0.007682,0.002668,3.701546,3.701546,-9.846439,28.596395
3839,0.033198,0.121128,9.887631,0.008338,-0.003421,0.002668,3.701008,3.701008,-9.846015,28.596985
3840,0.061910,0.081649,9.872378,-0.001250,0.004036,-0.000528,3.701202,3.701202,-9.845296,28.596853
3841,0.024226,0.087930,9.867891,-0.001250,0.002971,0.000538,3.699659,3.699659,-9.845165,28.597012
3842,0.085238,0.052040,9.844563,-0.001250,-0.003421,-0.001593,3.697657,3.697657,-9.842569,28.597008
3843,0.040376,0.027815,9.869686,-0.000185,-0.000225,-0.001593,3.695304,3.695304,-9.843385,28.598270
3844,0.020637,0.019739,9.880453,-0.010838,-0.001290,-0.003723,3.694558,3.694558,-9.844104,28.597448
3845,-0.017945,-0.016150,9.859817,-0.000185,0.002971,0.000538,3.695439,3.695439,-9.844170,28.594755
3846,-0.014356,0.043965,9.829310,-0.005511,0.001906,0.001603,3.696677,3.696677,-9.843597,28.592493
3847,0.035890,0.129203,9.924418,0.003011,0.001906,-0.001593,3.698636,3.698636,-9.841472,28.588886
3848,0.035890,0.106772,9.868789,0.004076,0.004036,0.004799,3.699783,3.699783,-9.841819,28.588337
3849,0.034095,0.122922,9.837385,0.003011,-0.003421,-0.003723,3.698376,3.698376,-9.843982,28.589937
3850,0.039479,0.069985,9.869686,-0.004446,0.005101,0.004799,3.698390,3.698390,-9.843580,28.589218
3851,0.064602,0.032301,9.931596,-0.001250,0.013624,-0.002658,3.699412,3.699412,-9.841365,28.588694
3852,0.121128,0.081649,9.858022,-0.005511,0.001906,-0.001593,3.699891,3.699891,-9.840382,28.586077
3853,0.052040,0.013459,9.832002,-0.005511,-0.000225,-0.001593,3.698940,3.698940,-9.840711,28.586258
3854,0.099594,0.039479,9.814057,-0.000185,-0.000225,-0.000528,3.699544,3.699544,-9.840765,28.586048
3855,0.031404,0.043965,9.847255,-0.000185,0.004036,0.003734,3.698739,3.698739,-9.841586,28.587051
3856,0.012561,0.109464,9.833797,-0.002315,0.012559,-0.001593,3.700881,3.700881,-9.841917,28.586456
3857,-0.039479,0.118436,9.764709,0.003011,0.001906,0.002668,3.701516,3.701516,-9.842685,28.587828
3858,-0.003589,0.061013,9.808674,0.001946,-0.000225,-0.001593,3.702446,3.702446,-9.842916,28.586342
3859,-0.033198,0.069088,9.854433,0.006207,-0.000225,-0.004789,3.700384,3.700384,-9.840425,28.587564
3860,-0.017048,0.008972,9.893911,0.008338,0.002971,-0.006919,3.698912,3.698912,-9.838389,28.589293
3861,0.000897,0.011664,9.841871,0.001946,0.005101,-0.003723,3.695370,3.695370,-9.837044,28.591742
3862,0.028712,-0.002692,9.853536,-0.009772,-0.001290,0.004799,3.695316,3.695316,-9.837023,28.591043
3863,-0.036787,0.017945,9.827516,0.008338,-0.005552,0.003734,3.695240,3.695240,-9.837543,28.591679
3864,0.087033,0.044862,9.842769,-0.003381,0.004036,0.004799,3.696456,3.696456,-9.837512,28.592821
3865,-0.003589,0.081649,9.829310,-0.002315,0.009363,0.003734,3.700446,3.700446,-9.834262,28.589840
3866,0.096005,0.105875,9.837385,-0.002315,0.005101,0.002668,3.702531,3.702531,-9.833174,28.588888
3867,-0.007178,0.159709,9.895706,-0.006577,-0.000225,-0.000528,3.703510,3.703510,-9.833570,28.586914
3868,0.072677,0.163298,9.928007,0.000881,0.000840,-0.005854,3.703404,3.703404,-9.834908,28.588287
3869,-0.002692,0.113053,9.827516,0.000881,0.005101,0.000538,3.703509,3.703509,-9.833582,28.588160
3870,0.026917,0.057424,9.849947,-0.002315,-0.001290,0.000538,3.701720,3.701720,-9.834153,28.588978
3871,0.065499,0.003589,9.846358,-0.002315,0.005101,-0.003723,3.699665,3.699665,-9.832912,28.589094
3872,0.058321,0.004486,9.838283,-0.004446,0.008297,0.002668,3.700231,3.700231,-9.832531,28.590473
3873,0.074471,0.029609,9.882248,-0.005511,0.007232,-0.004789,3.700087,3.700087,-9.833431,28.590153
3874,-0.000897,0.005383,9.884939,-0.003381,0.010428,0.001603,3.701661,3.701661,-9.831238,28.587105
3875,0.024226,0.021534,9.893911,-0.008707,0.001906,0.006929,3.703618,3.703618,-9.830637,28.586548
3876,0.026917,0.028712,9.866097,-0.003381,-0.006617,-0.003723,3.703302,3.703302,-9.834634,28.586861
3877,-0.008075,0.116642,9.811365,-0.004446,-0.000225,0.004799,3.704033,3.704033,-9.835727,28.586866
3878,-0.031404,0.112156,9.937877,0.007272,0.005101,0.000538,3.704916,3.704916,-9.834269,28.587465
3879,-0.024226,0.100491,9.859817,-0.001250,-0.002356,-0.005854,3.703590,3.703590,-9.834254,28.587463
3880,0.003589,0.068191,9.840975,-0.006577,0.006167,-0.003723,3.702444,3.702444,-9.832397,28.587435
3881,-0.014356,0.034095,9.849050,0.009403,-0.004486,-0.005854,3.701434,3.701434,-9.831308,28.586416
3882,0.009870,-0.028712,9.877762,-0.000185,-0.002356,-0.001593,3.700895,3.700895,-9.832411,28.586641
3883,0.022431,0.017048,9.850844,-0.000185,0.001906,-0.002658,3.700121,3.700121,-9.832416,28.586308
3884,0.037684,0.043965,9.886734,0.007272,-0.004486,0.006929,3.701276,3.701276,-9.834016,28.585028
3885,0.065499,0.044862,9.882248,-0.005511,0.002971,0.001603,3.703636,3.703636,-9.834464,28.585495
3886,0.014356,0.107669,9.999786,-0.005511,0.005101,-0.004789,3.704772,3.704772,-9.835083,28.584703
3887,-0.001794,0.090622,9.866097,0.007272,-0.004486,0.001603,3.706005,3.706005,-9.837555,28.585354
3888,0.104978,0.200085,9.840077,-0.006577,-0.002356,0.000538,3.704342,3.704342,-9.839164,28.585779
3889,0.028712,0.145354,9.886734,-0.008707,0.007232,-0.005854,3.703421,3.703421,-9.837148,28.585827
3890,0.052040,0.060115,9.861611,-0.003381,0.000840,-0.004789,3.703499,3.703499,-9.835116,28.584494
3891,0.033198,0.045759,9.866995,-0.001250,-0.003421,-0.011181,3.700153,3.700153,-9.834431,28.585812
3892,0.058321,0.010767,9.819441,0.006207,-0.006617,-0.010115,3.697269,3.697269,-9.834685,28.587416
3893,0.040376,0.034095,9.910062,-0.000185,-0.003421,0.000538,3.696980,3.696980,-9.833569,28.585903
3894,0.008972,0.000000,9.832002,-0.006577,0.005101,0.005864,3.697594,3.697594,-9.833349,28.585199
3895,-0.005383,0.032301,9.874172,-0.002315,-0.006617,0.004799,3.699304,3.699304,-9.833446,28.581633
3896,0.004486,0.065499,9.875070,-0.004446,0.011493,-0.000528,3.700373,3.700373,-9.834447,28.581842
3897,0.017945,0.130100,9.860714,-0.001250,0.004036,0.009060,3.702090,3.702090,-9.835795,28.579857
3898,0.040376,0.084341,9.837385,-0.004446,0.002971,0.004799,3.702922,3.702922,-9.835695,28.578997
3899,0.043068,0.168682,9.890323,-0.004446,0.004036,0.001603,3.704417,3.704417,-9.834151,28.579004
3900,0.033198,0.123820,9.911857,-0.002315,0.004036,-0.003723,3.702852,3.702852,-9.834563,28.579405
3901,0.007178,0.068191,9.910062,-0.008707,0.007232,-0.001593,3.703598,3.703598,-9.832338,28.578686
3902,0.039479,0.051143,9.873275,0.007272,0.005101,-0.000528,3.703211,3.703211,-9.830889,28.580349
3903,0.002692,-0.004486,9.796112,0.001946,0.001906,-0.002658,3.703667,3.703667,-9.831973,28.580528
3904,0.017945,0.021534,9.897501,0.001946,-0.004486,-0.000528,3.705278,3.705278,-9.831739,28.577833
3905,0.020637,0.044862,9.839180,-0.000185,-0.004486,-0.000528,3.706634,3.706634,-9.830954,28.577749
3906,-0.030506,0.087930,9.846358,0.005142,0.000840,0.002668,3.709417,3.709417,-9.830379,28.576796
3907,-0.025123,0.104080,9.849947,-0.003381,-0.004486,0.003734,3.708605,3.708605,-9.829949,28.577929
3908,0.078957,0.030506,9.865200,-0.000185,-0.003421,0.000538,3.708796,3.708796,-9.830753,28.576818
3909,0.069088,0.076266,9.924418,-0.003381,0.005101,-0.005854,3.708396,3.708396,-9.829572,28.574707
3910,0.095108,0.039479,9.885837,-0.005511,0.010428,-0.001593,3.708983,3.708983,-9.828649,28.573408
3911,0.097800,0.036787,9.848152,-0.004446,0.007232,0.001603,3.711592,3.711592,-9.826873,28.571766
3912,0.037684,0.061013,9.794317,0.008338,-0.002356,-0.001593,3.709919,3.709919,-9.828751,28.575224
3913,0.023328,0.006281,9.858022,0.004076,-0.002356,0.002668,3.710368,3.710368,-9.827059,28.574066
